41715030, 397
41114912,
37994004,
37238762,
38855036,
39385600,
38229730,
38710046,
39026208,
39162316,
39085224,
46569564,
40745066,
39660200,
39328174,
38799256,
40289500,
37728536,
44338726,
45931826,
37518954,
39843104,
41660016,
41102494,
38677040,
37489460,
37434546,
37201734,
37401792,
37566720,
37548690,
37189080,
36990706,
36778974,
37175694,
37300014,
36848492,
36766642,
37117704,
38818796,
37522778,
37618842,
38891828,
37394532,
37063848,
37025754,
36901614,
37078226,
37187404,
37396766,
36980420,
37050288,
37279740,
37289194,
37401836,
37551228,
37529000,
37108634,
37553322,
37600672,
37673266,
37869112,
37656286,
38122216,
37536784,
37278778,
36961354,
36771154,
38175870,
36794628,
36987466,
37273552,
36855690,
36551340,
36458768,
37063038,
36794458,
37262898,
36992672,
36812954,
36728690,
36889928,
36727742,
36794024,
37302658,
37423664,
37121088,
36296166,
36379896,
35923060,
35997718,
35193348,
36646090,
36419490,
37168388,
37003622,
37275454,
37232218,
37105052,
37407064,
37234720,
37347010,
37456462,
36988120,
37231814,
36666714,
37121006,
36729208,
36948096,
37205948,
37215588,
37415122,
37361394,
37773176,
37026350,
37232518,
37325300,
37283162,
37064632,
37108532,
36784716,
36694176,
36256590,
36463892,
36333078,
35907516,
36168322,
36678252,
35661662,
35438156,
35162216,
34415008,
35034140,
34291620,
34156284,
34492576,
34191706,
33698524,
34170210,
33989688,
34018712,
36326796,
35006048,
33782166,
33902210,
33595536,
32376470,
31921776,
31426032,
32114734,
33031204,
32297838,
32102844,
30086482,
29556514,
29492224,
28956708,
29200788,
28845494,
28717286,
28307362,
28222722,
28028350,
27997592,
27976842,
27895276,
28177516,
27956646,
27894580,
27473442,
27020624,
27200482,
28843174,
27558474,
30298226,
36288988,
35105152,
34208208,
34902750,
33070234,
32669862,
32840368,
32052444,
34571944,
36536218,
33178136,
32441054,
33215172,
33741190,
32754138,
31973474,
32074936,
31241922,
32686990,
35033396,
35403190,
33344890,
32899702,
33152602,
32254378,
31614086,
31064020,
30632266,
31915702,
33176998,
32445624,
31840290,
31994904,
31041198,
32394076,
33151856,
32316144,
32662170,
31343294,
31131564,
31102912,
29916278,
30536026,
29722162,
28887878,
29156678,
28894376,
29243842,
29097094,
29923688,
28696204,
28334410,
28022426,
27662986,
27421670,
28272884,
28029562,
27591724,
28125664,
28025274,
27870234,
27571826,
26933660,
27061142,
26787876,
26650368,
26842818,
26589518,
27405826,
27034252,
27061684,
31980056,
34562206,
32729486,
32137910,
31831948,
31591920,
30815288,
30392582,
30123412,
29775256,
30233074,
29687538,
29912822,
29329046,
29443858,
29147118,
28937942,
28591520,
28133704,
27963380,
28500748,
27960720,
27721986,
28235948,
27933570,
27444496,
27424908,
27105560,
27228006,
26876816,
27690096,
27531480,
27689626,
27410710,
27253986,
26871608,
26755360,
26861496,
26717994,
26764078,
27005874,
26961138,
27621246,
27381608,
27345186,
27070232,
26683178,
26887282,
26685466,
26539990,
26837138,
26585798,
27306560,
26804624,
34202476,
37829718,
34386386,
33655552,
33175920,
32635194,
32930660,
32102308,
31749380,
31319506,
31458780,
31352064,
30750762,
30719134,
30561138,
30101004,
29628506,
29656504,
29435668,
29265098,
29273012,
30650128,
29859396,
29795486,
29934518,
29445234,
28843824,
28981602,
28788706,
28721066,
28238206,
28408604,
28266814,
27880232,
27660534,
27602612,
27405578,
27290834,
27311304,
27402002,
27634838,
28194494,
28154512,
28365230,
27414464,
27242106,
27159974,
27301748,
27071000,
27059052,
27887140,
27867332,
27345540,
29539608,
35699920,
33346804,
32946836,
31723084,
31343974,
31350090,
30825516,
30357254,
30200150,
30063976,
29767408,
29659218,
29720268,
30033150,
29907864,
29399232,
29369990,
28789974,
28606172,
29211652,
29231774,
32619730,
34582024,
33123924,
32401244,
31705028,
31434158,
31220422,
30694996,
30810740,
30685072,
30291624,
30251096,
31012294,
36416592,
36825734,
36691948,
36496892,
36650356,
36825250,
36452508,
37486072,
37112472,
